NU_ANO_CENSO|CO_IES|NO_IES|SG_IES|CO_MANTENEDORA|NO_MANTENEDORA|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_REGIAO|CO_UF|CO_MUNICIPIO|IN_CAPITAL|QT_TEC_TOTAL|QT_TEC_FUNDAMENTAL_INCOMP_FEM|QT_TEC_FUNDAMENTAL_INCOMP_MASC|QT_TEC_FUNDAMENTAL_COMP_FEM|QT_TEC_FUNDAMENTAL_COMP_MASC|QT_TEC_MEDIO_FEM|QT_TEC_MEDIO_MASC|QT_TEC_SUPERIOR_FEM|QT_TEC_SUPERIOR_MASC|QT_TEC_ESPECIALIZACAO_FEM|QT_TEC_ESPECIALIZACAO_MASC|QT_TEC_MESTRADO_FEM|QT_TEC_MESTRADO_MASC|QT_TEC_DOUTORADO_FEM|QT_TEC_DOUTORADO_MASC|IN_ACESSO_PORTAL_CAPES|IN_ACESSO_OUTRAS_BASES|IN_REPOSITORIO_INSTITUCIONAL|IN_BUSCA_INTEGRADA|IN_SERVICO_INTERNET|IN_PARTICIPA_REDE_SOCIAL|IN_CATALOGO_ONLINE|QT_PERIODICO_ELETRONICO|QT_LIVRO_ELETRONICO|TP_REFERENTE|VL_RECEITA_PROPRIA|VL_RECEITA_TRANSFERENCIA|VL_RECEITA_OUTRA|VL_DESPESA_PESSOAL_DOCENTE|VL_DESPESA_PESSOAL_TECNICO|VL_DESPESA_PESSOAL_ENCARGO|VL_DESPESA_CUSTEIO|VL_DESPESA_INVESTIMENTO|VL_DESPESA_PESQUISA|VL_DESPESA_OUTRA
2017|19862|Faculdade de Tecnologia Jorge Caram Sabbag|FATEC Bebedouro|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3506102|0|6|0|0|0|0|1|1|1|2|1|0|0|0|0|0|0|0|0|1|1|1|1|0|0|1|0|1515824576.2|0|872823664.7|220433406.81|328580599.36|52155584.13|41831321.24|0|0
2017|19739|Faculdade de Tecnologia de Campinas|FATEC CAMPINAS|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3509502|0|10|0|0|0|0|1|1|3|2|0|2|0|0|1|0|0|0|0|0|1|1|1|0|0|1|0|1515824576.2|0|872823664.7|220433406.81|328580599.36|52155584.36|41831321.24|0|0
2017|15708|Faculdade de Tecnologia Dr. Thomaz Novelino|FATEC Franca|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3516200|0|10|0|0|0|0|1|1|2|2|2|2|0|0|0|0|0|0|1|1|1|1|1|0|0|1|0|1515824576.2|0|872823664.7|220433406.81|328580599.36|52155584.13|41831321.24|0|0
2017|15693|Faculdade de Tecnologia de Itapetininga - Prof.Antônio Belizandro Barbosa Rezende|Fatec - Itapetininga|33|CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA|2|3|3|35|3522307|0|15|0|0|0|0|0|2|4|6|2|1|0|0|0|0|0|0|1|1|1|1|1|0|0|1|0|1515824576.2|0|872823664.7|220433406.81|328580599.35|52155584.13|41831321.24|0|0
2017|38|UNIVERSIDADE DO ESTADO DO PARÁ|UEPA|34|UNIVERSIDADE DO ESTADO DO PARA UEP|2|1|1|15|1501402|1|1246|14|26|43|54|307|265|343|159|10|4|11|6|2|2|1|1|1|1|1|1|1|2276|73576|2|3185405.01|274552397.18|7244673.29|159761450.11|60888232.41|53910661.87|61178161.81|3247398.34|266012.5|0
2017|40|UNIVERSIDADE DO ESTADO DA BAHIA|UNEB|36|UNIVERSIDADE DO ESTADO DA BAHIA|2|1|2|29|2927408|1|1525|5|24|5|19|354|322|366|180|178|44|17|6|2|3|1|1|1|1|1|1|1|0|0|2|16552056.87|3628827.96|518457505.82|285725193.96|51771678.32|74080131.22|114793217.24|7353473.57|3347173.51|1567522.83
2017|730|UNIVERSIDADE ESTADUAL DE PONTA GROSSA|UEPG|37|SECRET DE EST CIENCIA TECNOLOGIA E ENSINO SUPERIOR SETI|2|1|4|41|4119905|0|775|17|47|24|27|155|133|103|88|77|55|26|11|8|4|1|1|1|1|1|1|1|0|951|2|251460281.6|12507312.97|0|147748232.27|71151736.12|22983668.83|16254458.19|8881663.58|27069284.21|0
2017|609|UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ|UNIOESTE|37|SECRET DE EST CIENCIA TECNOLOGIA E ENSINO SUPERIOR SETI|2|1|4|41|4104808|0|661|3|2|16|29|98|95|105|79|152|44|19|13|4|2|1|0|1|1|1|1|1|34|1|2|47624450.65|416326241.2|15527607.79|238068848.51|194783603.33|0|82955089.75|7637168.05|0|0
2017|1126|UNIVERSIDADE ESTADUAL DO CENTRO OESTE|UNICENTRO|37|SECRET DE EST CIENCIA TECNOLOGIA E ENSINO SUPERIOR SETI|2|1|4|41|4109401|0|230|6|1|1|1|7|31|19|36|47|32|18|27|1|3|1|1|1|1|1|1|1|0|0|2|6590418.44|188213342.27|0|116832552.2|32952771.11|20332102.31|16130370.26|1277062.49|0|0
2017|9|UNIVERSIDADE ESTADUAL DE LONDRINA|UEL|37|SECRET DE EST CIENCIA TECNOLOGIA E ENSINO SUPERIOR SETI|2|1|4|41|4113700|0|1471|5|75|8|50|201|345|178|211|184|106|41|41|8|18|1|1|1|1|1|1|1|0|2643|2|16705173|698036440|57603179|239008468|337485234|164053022|110524753|8005430|6254596|0
2017|18492|Universidade Estadual do Paraná|UNESPAR|37|SECRET DE EST CIENCIA TECNOLOGIA E ENSINO SUPERIOR SETI|2|1|4|41|4118204|0|143|4|3|0|2|12|15|21|11|48|22|4|1|0|0|0|0|0|1|1|0|0|0|0|2|1212684.35|155061464.29|3586610.99|113469847.94|12369115.4|20561839.87|13254954.84|205001.58|0|0
2017|57|UNIVERSIDADE ESTADUAL DE MARINGÁ|UEM|37|SECRET DE EST CIENCIA TECNOLOGIA E ENSINO SUPERIOR SETI|2|1|4|41|4115200|0|1784|3|88|16|42|239|373|251|210|239|160|68|42|31|22|1|0|1|1|1|1|1|38000|306|2|42867817.85|549336653.81|2931102.07|277408930.03|184939286.69|54912489.32|60924053.03|14816050.34|10987887.2|1666243.18
2017|43|FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA|UDESC|39|FUNDACAO UNIVERSIDADE DO ESTADO DE SC UDESC|2|1|4|42|4205407|1|806|4|15|1|18|74|137|190|127|111|53|44|25|4|3|1|1|0|0|1|1|1|933|7284|2|3772842.57|388525504.91|1657546.66|162436068.6|69615458|56967512.45|66315068.59|20197875.14|3534563.03|0
2017|1869|CENTRO UNIVERSITÁRIO DE ITAJUBÁ|FEPI|40|FUNDACAO DE ENSINO E PESQUISA DE ITAJUBA|5|2|3|31|3132404|0|113|0|0|0|0|28|21|38|15|8|2|0|1|0|0|0|0|1|1|1|1|1|261|7015|1|43533516.46|861382.56|1849858.01|8561110.75|5795212.54|8787517.19|8104222.58|3896772.86|931573.64|6371919.51
2017|47|UNIVERSIDADE ESTADUAL DE GOIÁS|UEG|42|UNIVERSIDADE ESTADUAL DE GOIAS|2|1|5|52|5201108|0|1577|0|4|86|78|284|183|403|189|217|102|11|18|2|0|1|0|0|1|1|1|1|1|3130|2|32483182.2|263091151.7|3790515.51|148144544.32|44873250.59|42789909.62|46645915.9|11608828.79|4684666.33|0
2017|56|UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO|UNESP|46|ESTADO DE SAO PAULO|2|1|3|35|3550308|1|5973|17|122|94|268|669|1311|1295|1239|433|253|99|74|60|39|1|1|1|1|1|1|1|34|225350|2|276346593|2473423404|17689981|1340052757|622792576|309937719|273918247|36257943|171228223|13272513
2017|149|FACULDADE DE MEDICINA DE SÃO JOSÉ DO RIO PRETO|FAMERP|46|ESTADO DE SAO PAULO|2|3|3|35|3549805|0|202|1|6|10|4|51|21|70|27|6|0|2|1|3|0|1|0|1|1|1|1|1|38000|0|2|1691082.63|22788217.77|244822.08|16208661|36350612.47|14955894|6170346.28|99829.36|0|0
2017|58|FACULDADE DE DIREITO DE SÃO BERNARDO DO CAMPO|FDSBC|48|PREFEITURA DO MUNICIPIO DE SAO BERNARDO DO CAMPO|3|3|3|35|3548708|0|125|1|0|1|3|12|17|41|18|17|11|0|1|1|2|0|1|0|0|1|1|1|0|0|2|37585109.11|0|0|8365194.29|7815185.6|3886978.96|6571313.1|86362.19|0|406987.05
2017|59|FACULDADE DE DIREITO DE FRANCA|FDF|49|FACULDADE DE DIREITO DE FRANCA|3|3|3|35|3516200|0|23|0|0|0|1|5|2|4|3|1|1|0|2|1|3|1|1|1|1|1|1|1|36|458|2|16614414.84|56987|1048986.93|5025003.8|2133943.06|2033143.64|4015946.86|1031876.94|0|133334
2017|1870|FACULDADES INTEGRADAS REGIONAIS DE AVARÉ|FIRA|50|FUNDACAO REGIONAL EDUCACIONAL DE AVARE|3|3|3|35|3504503|0|49|0|0|1|0|17|6|11|13|1|0|0|0|0|0|1|0|0|0|0|1|1|57|0|1|9207457.74|2062642.1|101804.27|3797522.43|1707583.19|684813.64|2818275.23|0|0|1701356.31
2017|3641|CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS|UNIFEB|51|FUNDACAO EDUCACIONAL DE BARRETOS|5|2|3|35|3505500|0|113|0|1|2|1|28|25|23|16|9|7|1|0|0|0|0|0|0|1|0|0|1|389|0|1|42010424.02|0|0|16533012.46|4501354.53|3986380.97|8922313.06|21709.22|0|11509981.92
2017|67|ESCOLA DE ENGENHARIA DE PIRACICABA|EEP/FUMEP|52|FUNDACAO MUNICIPAL DE ENSINO DE PIRACICABA|3|3|3|35|3538709|0|75|0|0|2|0|7|10|22|18|6|6|1|3|0|0|0|1|1|1|1|1|1|24|6352|1|25252092.09|0|3498139.52|9995886.83|6401702.53|4753416.97|9186798.97|184777.58|0|0
2017|68|FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE PENÁPOLIS|FAFIPE|53|FUNDACAO EDUCACIONAL DE PENAPOLIS|5|3|3|35|3537305|0|29|0|1|2|1|3|5|14|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4603753.47|0|428158.01|2089369.87|732033.28|939256.84|1116499.39|0|0|331960.72
2017|71|UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE|UERN|55|UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE - UERN|2|1|2|24|2408003|0|614|0|0|0|0|22|49|58|64|207|156|29|27|2|0|1|1|0|1|1|1|1|0|10|2|7306919.94|248784559.59|497404.27|143735528.13|43910381.69|40684177.81|19871215.02|2423339.44|412452.84|3060173.63
2017|4356|FACULDADE DE CIÊNCIAS SOCIAIS DOS PALMARES|FACIP|56|AUTARQUIA EDUCACIONAL DA MATA SUL|3|3|2|26|2610004|0|4|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|1|0|1|1|1|1|0|0|1|462124.12|133175|1192.75|244144.59|30029.04|58694.74|106792.05|0|1084.8|0
2017|72|FACULDADE DE FORMAÇÃO DE PROFESSORES DA MATA SUL|FAMASUL|56|AUTARQUIA EDUCACIONAL DA MATA SUL|3|3|2|26|2610004|0|61|1|2|5|2|4|19|7|13|3|5|0|0|0|0|0|0|0|0|1|1|0|0|0|2|1377047.41|848545|2783.09|1215219.86|1001342.84|434438.32|249181.46|0|1627.2|94395.04
2017|4858|ESCOLA SUPERIOR DE SAÚDE DE ARCOVERDE|ESSA|57|AUTARQUIA DE ENSINO SUPERIOR DE ARCOVERDE|7|3|2|26|2601201|0|72|0|0|0|0|29|25|9|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|7114425.9|1204535|2908|5659246.99|1468047.78|1485693.29|1010649.47|7597.59|7892.42|107699.22
2017|73|CENTRO DE ENSINO SUPERIOR DE ARCOVERDE|CESA|57|AUTARQUIA DE ENSINO SUPERIOR DE ARCOVERDE|7|3|2|26|2601201|0|74|0|2|0|0|29|25|9|9|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|1|7114425.9|1204535|2908|5659246.99|1468047.78|1485693.29|1010649.47|7597.59|7892.42|107699.22
2017|74|FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE SÃO JOSÉ DO RIO PARDO|FFCL|58|SAO JOSE DO RIO PARDO PREFEITURA|3|3|3|35|3549706|0|18|0|0|0|1|3|1|5|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|786634.07|1890025.75|13774.45|1002824.69|766000|292357.6|1099508.75|40690.2|0|95979.56
2017|76|UNIVERSIDADE REGIONAL DE BLUMENAU|FURB|60|FUNDACAO UNIVERSIDADE REGIONAL DE BLUMENAU|3|1|4|42|4202404|0|581|4|6|5|12|73|142|111|72|68|46|21|19|1|1|1|1|0|0|1|1|1|34|11|2|188113266.04|10022373.18|3089414.48|78224381.95|33154114.53|25244639.08|41905124.99|11483995.2|8526235.2|739411.26
2017|77|FACULDADE DA REGIÃO DOS LAGOS|FERLAGOS|61|FUNDACAO EDUCACIONAL DA REGIAO DOS LAGOS|5|3|3|33|3300704|0|18|0|0|1|1|8|5|2|1|0|0|0|0|0|0|0|1|0|1|1|0|0|0|6200|1|4521307.33|0|0|1340745.25|677757.21|672834.15|465280.35|571954.3|0|45619.45
2017|78|FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ALEGRE|FAFIA|62|PREFEITURA MUNICIPAL DE ALEGRE|3|3|3|32|3200201|0|23|0|0|1|0|1|3|3|1|11|2|0|1|0|0|0|0|0|1|1|1|1|20|110|2|1685244.74|0|0|882212.08|259105.3|259105.3|0|0|0|281679.42
2017|79|INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE CATANDUVA|IMES CATANDUVA|63|INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE CATANDUVA|3|3|3|35|3511102|0|22|0|0|0|0|0|1|6|9|2|4|0|0|0|0|1|1|0|1|1|0|1|0|0|2|8012712.83|0|0|3711400.74|1189475.55|1535336.21|938347.51|22606.49|0|752847.76
2017|80|CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ|UNIDAVI|64|FUNDACAO UNIVERSIDADE PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAI - UNIDAVI -|5|2|4|42|4214805|0|138|20|7|3|3|12|16|21|15|30|10|1|0|0|0|1|1|0|1|1|0|0|2130|8000|1|42812805.23|2392863.76|10403294.04|9690040.84|5962794.17|12919468.22|8947866.89|1598759.4|6279193.26|11715474.15
2017|81|UNIVERSIDADE DA REGIÃO DE JOINVILLE|UNIVILLE|65|FUNDACAO EDUCACIONAL DA REGIAO DE JOINVILLE|5|1|4|42|4209102|0|405|11|10|2|3|100|34|109|33|59|15|14|10|3|2|1|1|1|1|1|1|1|0|8036|1|145071912.01|7116129.34|6991975.34|33946931.1|21256489.57|24692366.29|31571421.96|5872864.56|2915195.55|1579620.09
2017|82|UNIVERSIDADE DO OESTE DE SANTA CATARINA|UNOESC|66|FUNDACAO UNIVERSIDADE DO OESTE DE SANTA CATARINA|5|1|4|42|4209003|0|645|23|28|20|26|111|66|150|47|137|28|6|2|1|0|1|1|1|1|1|1|1|3650|4438|1|236181560.87|1824724.27|15335796.7|100380060.08|50629078.73|23486540.2|57805700.21|12646546|1970771.83|5999636.87
2017|83|UNIVERSIDADE DO VALE DO ITAJAÍ|UNIVALI|67|FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI|5|1|4|42|4208203|0|1047|2|1|7|10|217|165|265|149|122|42|37|16|7|7|1|1|0|0|1|1|1|2|243|1|458171332.38|0|9581403.74|148153510.17|27070476.43|67156250.54|101041719.74|4273808.77|0|141107833.81
2017|84|FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ|FAFIMA|68|FUNDACAO EDUCACIONAL LUIZ REID|5|3|3|33|3302403|0|37|2|5|0|1|11|5|4|1|3|1|2|1|1|0|1|1|1|1|1|1|0|0|0|2|2952219|0|718385|1363289|448640|931304|0|0|0|611902
2017|5671|CENTRO UNIVERSITÁRIO SÃO JOSÉ DE ITAPERUNA||69|FUNDACAO EDUCACIONAL E CULTURAL SAO JOSE|5|2|3|33|3302205|0|26|1|2|0|0|5|3|5|3|5|2|0|0|0|0|0|0|0|1|1|0|1|384|8780|1|6536865|0|313443|2936740|877209|1340037|782000|137300|0|1023819
2017|87|CENTRO UNIVERSITÁRIO DE BRUSQUE|UNIFEBE|70|FUNDACAO EDUCACIONAL DE BRUSQUE FEBE|5|2|4|42|4202909|0|139|12|2|0|1|13|13|24|16|22|7|15|10|1|3|0|1|0|1|1|0|1|5771|8000|2|31682255.68|139186.97|3843006.12|15680887.33|6567631.72|722335.54|11213885.26|1101693.64|261221.48|0
2017|5228|FACULDADE RAIMUNDO MARINHO|FRM|71|FUNDACAO EDUCACIONAL DO BAIXO SAO FRANCISCO DR. RAIMUNDO MARINHO|5|3|2|27|2704302|1|18|1|1|2|1|3|3|4|1|0|2|0|0|0|0|0|0|0|0|1|0|1|1|0|2|3318302.6|0|20567.47|1463968.49|351735.15|140889.62|512228.26|7938.3|0|1000603.55
2017|18874|FACULDADE RAIMUNDO MARINHO DE PENEDO||71|FUNDACAO EDUCACIONAL DO BAIXO SAO FRANCISCO DR. RAIMUNDO MARINHO|5|3|2|27|2706703|0|19|1|4|1|0|3|2|1|2|4|1|0|0|0|0|1|0|0|1|1|1|1|61|0|1|1794797.75|0|57193.8|723550.93|582406.39|205683.97|414045.46|0|0|703023.68
2017|3974|UNIVERSIDADE DE RIO VERDE|FESURV|73|FESURV - UNIVERSIDADE DE RIO VERDE|3|1|5|52|5218805|0|478|29|58|26|20|85|105|84|40|19|5|2|4|0|1|1|0|0|0|1|0|1|0|0|2|153419242.71|3578750|7173.05|43569699.09|29046466.06|13331553.88|10926141.61|10731611.77|9357606.58|16665684.36
2017|94|ESCOLA SUPERIOR DE EDUCAÇÃO FÍSICA DE JUNDIAÍ|ESEFJ|74|PREFEITURA DO MUNICIPIO DE JUNDIAI|3|3|3|35|3525904|0|37|0|0|1|0|7|4|5|6|1|1|0|2|4|6|0|0|0|1|1|0|1|1|0|2|7898676.39|350507.15|0|2002619.69|2121693.91|2561654.53|1040534.06|85815.03|0|0
2017|93|FACULDADE DE MEDICINA DE JUNDIAÍ|FMJ|74|PREFEITURA DO MUNICIPIO DE JUNDIAI|3|3|3|35|3525904|0|61|0|0|1|0|25|11|14|9|0|0|0|0|0|1|1|1|0|1|1|1|1|0|0|2|37095203.15|0|1008975.12|10004237.41|5606143.19|6173331.1|6496257.44|1556736.86|0|0
2017|95|UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ|UVA|75|UNIVERSIDADE ESTADUAL VALE DO ACARAU|2|1|2|23|2312908|0|222|11|16|7|13|24|35|52|15|26|18|2|3|0|0|1|1|0|1|1|1|1|7|5|1|1558100.84|76344944.97|339119.99|48351763.59|3091886.98|15599586.38|2084641.9|2458823.85|0|5474513.57
2017|3972|CENTRO SUPERIOR DE ENSINO E PESQUISA DE MACHADO|CESEP|76|FUNDACAO EDUCACIONAL DE MACHADO|5|3|3|31|3139003|0|12|0|0|0|0|2|0|6|0|1|3|0|0|0|0|0|1|0|0|1|1|1|183|4|1|2588521.13|0|94320.88|839518.8|381637.4|265487.14|847153.65|16588.2|90512.88|202481.13
2017|3488|Centro de Ensino Superior de Conselheiro Lafaiete|CES-CL|77|FUNDACAO MUNICIPAL DE ENSINO SUPERIOR DE CONS LAFAIETE|5|3|3|31|3118304|0|28|1|2|1|1|12|3|4|2|0|0|0|1|1|0|0|0|0|0|1|1|0|0|0|2|3875063.57|0|80476.15|2201005.67|967360.36|919501.59|679178.99|179474.03|0|333215.19
2017|99|FACULDADE DE DIREITO DE CONSELHEIRO LAFAIETE|FDCL|77|FUNDACAO MUNICIPAL DE ENSINO SUPERIOR DE CONS LAFAIETE|5|3|3|31|3118304|0|67|4|7|3|3|11|8|13|5|9|1|2|1|0|0|0|1|1|1|1|1|1|97|1145|2|9036097.2|0|76387.51|3664564.14|3288941.4|3796579.46|393740.04|99944.7|58881.05|205580.27
2017|1575|CENTRO UNIVERSITÁRIO DO PLANALTO DE ARAXÁ|UNIARAXÁ|78|FUNDACAO CULTURAL DE ARAXA|5|2|3|31|3104007|0|109|2|2|1|2|16|6|40|13|17|5|1|2|0|2|0|1|0|1|1|0|1|2534|6083|2|28791214.44|733409.68|1245116.43|8745190.8|4737365.97|6298936.38|5802080.73|556216.26|369868.98|4260081.43
2017|107|UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI|UFSJ|81|UNIVERSIDADE FEDERAL DE SAO JOAO DEL-REI|1|1|3|31|3162500|0|540|0|4|6|10|17|47|40|64|143|106|53|44|4|2|1|0|0|1|1|1|1|0|0|2|921428.2|0|314261960.61|146786294.36|51573685.87|38409995.04|67884319.26|10529094.64|0|0
2017|1844|FACULDADES INTEGRADAS STELLA MARIS DE ANDRADINA|FISMA|82|FUNDACAO EDUCACIONAL DE ANDRADINA|5|3|3|35|3502101|0|6|0|0|0|0|1|2|2|0|1|0|0|0|0|0|0|0|0|0|1|1|1|3|0|2|2915185.15|0|44927.74|1043891.54|261031.09|190656.77|36302.22|0|0|617761.61
2017|1623|FACULDADE DE CIÊNCIAS AGRÁRIAS DE ANDRADINA|FCAA|82|FUNDACAO EDUCACIONAL DE ANDRADINA|5|3|3|35|3502101|0|5|0|0|0|0|1|1|2|0|1|0|0|0|0|0|0|0|0|0|1|1|1|3|0|2|4250839.58|0|65597.91|1145991.32|264883.94|91960.36|43181.69|0|0|57306.8
2017|109|FACULDADES INTEGRADAS RUI BARBOSA|FIRB|83|SOCIEDADE CULTURAL DE ANDRADINA LTDA - SOCAN|4|3|3|35|3502101|0|11|0|0|0|0|1|1|4|1|2|1|0|1|0|0|0|1|1|1|1|1|1|1|0|1|5733696.85|0|405098.94|1966950.36|558190.68|531190.68|779067.7|157153.34|0|1965375.38
2017|4962|CENTRO UNIVERSITÁRIO DE SETE LAGOAS|UNIFEMM|84|FUNDACAO EDUCACIONAL MONSENHOR MESSIAS|5|2|3|31|3167202|0|167|0|0|0|0|32|10|45|16|9|5|27|13|7|3|1|1|0|1|1|1|1|38|6094|1|45585255.46|4840|1364090.07|10601792.41|8316221.3|6116051.79|5858825.58|233011.01|46248.9|16167142.7
2017|1418|CENTRO UNIVERSITÁRIO TOLEDO|UNITOLEDO|85|SOCIEDADE DE ENSINO SUPERIOR TOLEDO LTDA.|4|2|3|35|3502804|0|110|2|1|0|3|14|24|24|24|7|5|2|4|0|0|1|1|0|0|1|0|0|333|8063|1|35750962.9|0|3755089.36|10171487.72|4023702.17|6883939.1|7299465.33|4191283.81|1525589.8|4255284.55
2017|1569|FACULDADES INTEGRADAS DE ARARAQUARA|FIAR|87|ASSOCIACAO ESCOLA DE AGRIMENSURA DE ARARAQUARA|5|3|3|35|3503208|0|23|0|0|0|0|3|5|5|6|1|3|0|0|0|0|1|1|0|1|1|1|1|6|145|2|5138698.88|0|644148.12|1651058.81|582542.23|736023.49|747698.18|0|0|507537.19
2017|124|UNIVERSIDADE DE ARARAQUARA|UNIARA|88|ASSOCIACAO SAO BENTO DE ENSINO|5|1|3|35|3503208|0|319|1|7|3|10|87|59|64|44|18|13|3|7|2|1|1|0|0|0|0|1|0|31|0|1|96769437.58|0|46268.33|30910939.1|13675659.26|15137922.52|16393854.61|523171.56|581157.81|3907981.89
2017|125|CENTRO UNIVERSITÁRIO DE ARARAS -|UNAR|89|ASSOCIACAO EDUCACIONAL DE ARARAS|5|2|3|35|3503307|0|44|0|0|0|0|9|2|16|7|4|1|0|3|1|1|0|1|0|0|1|1|1|85|2000|1|16082680.33|0|140006.21|1383902.72|1652264.35|1399235.11|4567363.08|1590873.62|104148|4825000
2017|126|INSTITUTO NACIONAL DE TELECOMUNICAÇÕES|INATEL|90|FUNDACAO INSTITUTO NACIONAL DE TELECOMUNICACOES|5|3|3|31|3159605|0|467|0|0|0|0|17|39|94|183|35|50|5|42|0|2|1|1|1|1|1|1|1|1000000|0|1|104737073.36|0|21577721.61|9504048|8598900.57|6243735.14|25472045.49|4571505.81|1588054.72|60576651.13
2017|5312|FACULDADES ATIBAIA|FAAT|91|INSTITUICAO EDUCACIONAL ATIBAIENSE LIMITADA|4|3|3|35|3504107|0|68|11|1|6|2|15|3|12|6|5|5|0|1|0|1|0|1|1|1|1|0|1|104|72|2|23526154.7|10196|3083514.64|5511433.32|2904218.03|2550580.16|5996934.78|2799913.21|641483.64|2997948
2017|5394|INSTITUTO DE ENSINO SUPERIOR INTEGRADO-IESI|FENORD|92|FUNDACAO EDUCACIONAL NORDESTE MINEIRO|5|3|3|31|3168606|0|37|1|9|0|0|9|5|4|4|4|1|0|0|0|0|0|0|0|1|1|1|1|78|0|2|4408966.52|0|186111.21|1035804.23|1004777.08|1413425.48|533181.03|32865.1|358863.98|0
2017|131|FACULDADE DE EDUCAÇÃO FÍSICA DE BARRA BONITA|FAEFI|93|FUNDACAO BARRA BONITA DE ENSINO|5|3|3|35|3505302|0|11|0|0|2|1|3|1|3|1|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|2|289819.51|0|55179.44|273187.81|49268.39|28314.56|0|0|0|157937.68
2017|1622|FACULDADE DO INTERIOR PAULISTA|FIP|93|FUNDACAO BARRA BONITA DE ENSINO|5|3|3|35|3505302|0|11|0|0|2|1|3|1|3|1|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|2|310300.74|0|0|244869.21|49268.39|28788.9|0|0|0|157937.68
2017|2575|FACULDADES INTEGRADAS SOARES DE OLIVEIRA|FISO|94|ASSOCIACAO CULTURAL E EDUCACIONAL DE BARRETOS - ACEB|5|3|3|35|3505500|0|11|0|0|0|0|4|3|1|0|2|0|0|0|0|1|1|1|1|1|1|1|1|20|15|2|443520|41000|24580|191854.9|206001.51|74802|12500|80000|20000|15200
2017|2774|Centro Universitário UNIFAFIBE|FAFIBE|96|ASSOCIACAO DE EDUCACAO E CULTURA DO NORTE PAULISTA|5|2|3|35|3506102|0|82|0|1|0|0|18|8|18|14|15|3|2|2|0|1|1|1|0|0|1|1|1|0|1|2|39126478.02|0|2984486.66|8243383.19|3310319.1|8528072.82|6633567.17|4235377.65|255290.9|4581.61
2017|137|UNIVERSIDADE DO SAGRADO CORAÇÃO|USC|97|INSTITUTO DAS APOSTOLAS DO SAGRADO CORACAO DE JESUS|5|1|3|35|3506003|0|198|8|1|19|9|55|26|30|24|15|4|2|2|2|1|1|0|0|1|1|1|1|0|0|2|84033975.06|63955.69|8156284.63|22986593.01|10645495.87|3470694.74|35776281.45|1660671.28|57121.86|9068460.66
2017|138|CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ|CBM|98|ORGANIZACAO EDUCACIONAL BARAO DE MAUA|5|2|3|35|3543402|0|312|2|5|8|8|96|45|46|34|30|14|8|5|5|6|0|1|1|1|1|0|1|723|156|2|89823298.84|62026.44|5108455.92|17846112.42|10777209.39|19777247.83|40248738.1|2426577.6|0|6012751.2
2017|140|UNIVERSIDADE SEVERINO SOMBRA|USS|100|FUNDACAO EDUCACIONAL SEVERINO SOMBRA|5|1|3|33|3306206|0|1098|41|64|38|43|383|141|165|139|45|29|4|5|0|1|1|1|1|1|1|1|1|59|8727|1|93902974.16|0|14770|19179440.61|15052843.31|3020228.84|6480666.05|1759938.31|296325.67|3771134.37
